learning_rate,batch_size,train_freq,gradient_steps,ent_coef,learning_starts,buffer_size,policy_kwargs,reward
0.0001,128,1,4,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",219.27920050501822
0.0001,128,1,4,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",183.6291462790966
0.0001,128,1,4,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",211.32836778283118
0.0001,128,1,4,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",296.82807666897776
0.0001,128,1,4,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",3.2603122304996943
0.0001,128,1,4,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",246.7679510140419
0.0001,128,1,4,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",234.30756259679794
0.0001,128,1,4,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",194.43804760932923
0.0001,128,1,4,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",374.04589988052845
0.0001,128,1,4,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",29.773159383535386
0.0001,128,1,4,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",34.22072957038879
0.0001,128,1,4,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",28.01810055017471
0.0001,128,1,4,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",42.10086744368076
0.0001,128,1,4,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",45.814048466682436
0.0001,128,1,4,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",15.044255227744578
0.0001,128,1,4,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",15.995891000032424
0.0001,128,1,4,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",17.120020084381103
0.0001,128,1,4,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",14.264738412499428
0.0001,128,1,4,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",148.61616720080374
0.0001,128,1,4,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",29.47290971159935
0.0001,128,1,4,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",19.88202271401882
0.0001,128,1,4,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",21.25357770204544
0.0001,128,1,4,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",20.856600841283797
0.0001,128,1,4,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",50.75825251307339
0.0001,128,1,4,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",58.098891625404356
0.0001,128,1,4,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",159.02872780561447
0.0001,128,1,4,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",29.888782733678816
0.0001,128,1,4,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",122.67671404719353
0.0001,128,1,4,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",220.60459189772607
0.0001,128,1,4,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",201.12057030797004
0.0001,128,1,4,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",312.08615135908127
0.0001,128,1,4,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",187.50787783384322
0.0001,128,1,4,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",225.6847928416729
0.0001,128,1,4,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",516.6677860236168
0.0001,128,1,4,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",163.08186324477197
0.0001,128,1,4,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",380.3381819486618
0.0001,128,1,4,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",154.73074250459672
0.0001,128,1,4,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",15.739403728246689
0.0001,128,1,4,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",235.49798776745797
0.0001,128,1,4,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",39.842896800041196
0.0001,128,1,4,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",216.5954137468338
0.0001,128,1,4,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",27.615077711343766
0.0001,128,1,4,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",22.465721024274828
0.0001,128,1,4,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",28.12435516655445
0.0001,128,1,4,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",47.802830921262505
0.0001,128,1,4,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",27.58345337867737
0.0001,128,1,4,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",19.778628551363944
0.0001,128,1,4,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",20.94199001431465
0.0001,128,1,4,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",12.046367673277855
0.0001,128,1,4,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",12.15530492032005
0.0001,128,1,4,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",94.61866652697324
0.0001,128,1,4,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",101.06989383935928
0.0001,128,1,4,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",12.383695558309554
0.0001,128,1,4,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",15.343058508634567
0.0001,128,1,5,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",203.91660744428634
0.0001,128,1,5,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",310.47356449753045
0.0001,128,1,5,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",242.15313756465912
0.0001,128,1,5,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",126.02706132531166
0.0001,128,1,5,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",190.347838306427
0.0001,128,1,5,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",806.5149892532826
0.0001,128,1,5,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",27.96509923323989
0.0001,128,1,5,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",9.568040773915127
0.0001,128,1,5,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",344.6458424305916
0.0001,128,1,5,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",27.545441918373108
0.0001,128,1,5,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",52.66685324072838
0.0001,128,1,5,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",25.12891997313407
0.0001,128,1,5,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",101.36736014604568
0.0001,128,1,5,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",198.18994865953923
0.0001,128,1,5,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",13.628133475780487
0.0001,128,1,5,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",14.029494833350181
0.0001,128,1,5,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",30.740049918889998
0.0001,128,1,5,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",11.978934015659615
0.0001,128,1,5,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",72.36333835065365
0.0001,128,1,5,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",32.977525555938485
0.0001,128,1,5,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",41.37168209910393
0.0001,128,1,5,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",23.189059444069862
0.0001,128,1,5,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",140.7472522842884
0.0001,128,1,5,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",60.79269770026207
0.0001,128,1,5,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",18.395601185560228
0.0001,128,1,5,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",21.24372848749161
0.0001,128,1,5,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",87.91183186173438
0.0001,128,1,5,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",213.1688225746155
0.0001,128,1,5,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",7.582733842101879
0.0001,128,1,5,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",270.452879524231
0.0001,128,1,5,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",111.60221123218537
0.0001,128,1,5,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",221.96160183906557
0.0001,128,1,5,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",240.08429923176766
0.0001,128,1,5,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",0.3516268783994019
0.0001,128,1,5,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",357.5549933564663
0.0001,128,1,5,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",228.8688014638424
0.0001,128,1,5,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",100.76691933631896
0.0001,128,1,5,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",44.7054925096035
0.0001,128,1,5,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",103.24108736783266
0.0001,128,1,5,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",22.791561308456586
0.0001,128,1,5,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",30.15793416619301
0.0001,128,1,5,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",20.838216032385827
0.0001,128,1,5,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",35.191368166208264
0.0001,128,1,5,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",16.68730205776403
0.0001,128,1,5,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",52.83481616973877
0.0001,128,1,5,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",15.30789644241333
0.0001,128,1,5,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",28.136895590424537
0.0001,128,1,5,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",36.727226320132324
0.0001,128,1,5,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",14.382754133939743
0.0001,128,1,5,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",18.316358761787413
0.0001,128,1,5,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",22.010928242206575
0.0001,128,1,5,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",19.74794782382116
0.0001,128,1,5,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",21.977889173030853
0.0001,128,1,5,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",85.98603329777717
0.0001,128,1,5,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",181.01038367033004
0.0001,128,1,5,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",189.58759199976922
0.0001,128,1,5,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",339.2869198811054
0.0001,128,1,5,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",144.78129542827605
0.0001,128,1,5,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",251.05803820967674
0.0001,128,1,5,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",241.88958061450276
0.0001,128,1,5,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",205.22435456514359
0.0001,128,1,5,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",208.2548784828186
0.0001,128,1,5,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",190.23231029184973
0.0001,128,1,5,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",22.743538897037507
0.0001,128,1,5,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",11.453632610027853
0.0001,128,1,5,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",94.07435896337033
0.0001,128,1,5,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",25.441130343675614
0.0001,128,1,5,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",90.77088859200478
0.0001,128,1,5,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",41.61481750845909
0.0001,128,1,5,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",16.35233302116394
0.0001,128,1,5,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",27.892938644886016
0.0001,128,1,5,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",40.92965410709381
0.0001,128,1,5,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",111.39475123882293
0.0001,128,1,5,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",48.33186309814453
0.0001,128,1,5,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",33.700749998092654
0.0001,128,1,5,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",18.77566791960562
0.0001,128,1,5,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",22.735482425689696
0.0001,128,1,5,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",19.534851806163786
0.0001,128,1,5,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",110.55446922302247
0.0001,128,1,5,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",46.072301894426346
0.0001,128,1,5,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",178.7253107404709
0.0001,128,1,10,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",627.271092659235
0.0001,128,1,10,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",339.1731923544407
0.0001,128,1,10,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",309.247496240139
0.0001,128,1,10,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",540.0751703453064
0.0001,128,1,10,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",466.0405338120041
0.0001,128,1,10,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",230.94106380939485
0.0001,128,1,10,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",289.17103229761125
0.0001,128,1,10,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",359.95831739783284
0.0001,128,1,10,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",12.850554153972626
0.0001,128,1,10,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",38.09310966504876
0.0001,128,1,10,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",103.81752313375473
0.0001,128,1,10,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",30.322893909215928
0.0001,128,1,10,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",13.135035319328308
0.0001,128,1,10,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",25.901134890317916
0.0001,128,1,10,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",30.253012081384657
0.0001,128,1,10,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",34.53000741839409
0.0001,128,1,10,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",110.43238645315171
0.0001,128,1,10,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",20.81123021006584
0.0001,128,1,10,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",20.58272182226181
0.0001,128,1,10,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",80.79938141226768
0.0001,128,1,10,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",270.2006125664711
0.0001,128,1,10,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",25.015331496424913
0.0001,128,1,10,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",16.673386543393136
0.0001,128,1,10,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",26.530175376455883
0.0001,128,1,10,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",21.49569340963164
0.0001,128,1,10,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",13.172168682813645
0.0001,128,1,10,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",51.91175209164619
0.0001,128,1,10,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",251.55684251248837
0.0001,128,1,10,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",523.0528881782293
0.0001,128,1,10,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",2.541455304778647
0.0001,128,1,10,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",234.02267436981202
0.0001,128,1,10,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",339.34789078474046
0.0001,128,1,10,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",254.62733146090991
0.0001,128,1,10,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",505.7413000047207
0.0001,128,1,10,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",252.16440588355064
0.0001,128,1,10,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",421.06416556715965
0.0001,128,1,10,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",16.032358630895615
0.0001,128,1,10,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",34.50622492611408
0.0001,128,1,10,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",46.02547686576843
0.0001,128,1,10,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",34.10990913391113
0.0001,128,1,10,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",24.09257941484451
0.0001,128,1,10,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",60.06630577892065
0.0001,128,1,10,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",33.023450717926025
0.0001,128,1,10,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",49.55350471302867
0.0001,128,1,10,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",32.48290639162064
0.0001,128,1,10,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",135.79708099722862
0.0001,128,1,10,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",21.532114483118058
0.0001,128,1,10,0.1,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",56.02056822896004
0.0001,128,1,10,0.1,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",17.70202179133892
0.0001,128,1,10,0.1,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",19.63362093925476
0.0001,128,1,10,0.1,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",37.15572387337684
0.0001,128,1,10,0.1,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",42.18334627628327
0.0001,128,1,10,0.1,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",23.922676151238484
0.0001,128,1,10,0.1,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",14.98042842745781
0.0001,128,1,10,0.01,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",250.71723100423813
0.0001,128,1,10,0.01,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",258.3013747322559
0.0001,128,1,10,0.01,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",489.8218643176556
0.0001,128,1,10,0.01,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",400.4538341546059
0.0001,128,1,10,0.01,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",6.780076824394928
0.0001,128,1,10,0.01,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",25.315648138984105
0.0001,128,1,10,0.01,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",289.1224565982819
0.0001,128,1,10,0.01,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",647.1369756042957
0.0001,128,1,10,0.01,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",300.3811275267601
0.0001,128,1,10,0.01,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",33.033415797948834
0.0001,128,1,10,0.01,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",23.95481625199318
0.0001,128,1,10,0.01,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",18.746450770545927
0.0001,128,1,10,0.01,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",29.638115396869107
0.0001,128,1,10,0.01,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",27.233249281048774
0.0001,128,1,10,0.01,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",17.19244055867195
0.0001,128,1,10,0.01,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",208.53506740808487
0.0001,128,1,10,0.01,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",11.941699427366256
0.0001,128,1,10,0.01,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",185.27934418201446
0.0001,128,1,10,0.01,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",16.135629958304342
0.0001,128,1,10,0.01,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",148.12683168768882
0.0001,128,1,10,0.01,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",25.496184196472168
0.0001,128,1,10,0.01,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",22.854125106334685
0.0001,128,1,10,0.01,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",107.87005149126053
0.0001,128,1,10,0.01,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",13.6946454423666
0.0001,128,1,10,0.01,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",119.76155951023102
0.0001,128,1,10,0.01,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",24.62776111445768
0.0001,128,1,10,0.01,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",31.143262010887266
0.0001,128,4,1,auto,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",54.10199167251587
0.0001,128,4,1,auto,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",46.90647630691528
0.0001,128,4,1,auto,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",52.846258739233015
0.0001,128,4,1,auto,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",49.838763278722766
0.0001,128,4,1,auto,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",50.51539172530174
0.0001,128,4,1,auto,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",48.652698760032656
0.0001,128,4,1,auto,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",50.16875467061996
0.0001,128,4,1,auto,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",48.40794164061546
0.0001,128,4,1,auto,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",52.86764333844185
0.0001,128,4,1,auto,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",12.593417162597179
0.0001,128,4,1,auto,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",91.31660239934921
0.0001,128,4,1,auto,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",90.9067530143261
0.0001,128,4,1,auto,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",19.97713080883026
0.0001,128,4,1,auto,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",24.20898241877556
0.0001,128,4,1,auto,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",41.424191431999205
0.0001,128,4,1,auto,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",88.59095017433167
0.0001,128,4,1,auto,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",12.748462711572648
0.0001,128,4,1,auto,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",14.096067609786987
0.0001,128,4,1,auto,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",91.75416738033294
0.0001,128,4,1,auto,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",162.53366391062735
0.0001,128,4,1,auto,20000,100000,"{'net_arch': [400, 300], 'use_sde': False}",29.520205895900727
0.0001,128,4,1,auto,20000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",19.800329852104188
0.0001,128,4,1,auto,20000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",50.80428817529813
0.0001,128,4,1,auto,20000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",16.949742757081985
0.0001,128,4,1,auto,20000,500000,"{'net_arch': [128, 128], 'use_sde': False}",47.626203590631484
0.0001,128,4,1,auto,20000,500000,"{'net_arch': [256, 256], 'use_sde': False}",28.78275530219078
0.0001,128,4,1,auto,20000,500000,"{'net_arch': [400, 300], 'use_sde': False}",45.79555432796478
0.0001,128,4,1,0.1,5000,100000,"{'net_arch': [128, 128], 'use_sde': False}",49.366913862228394
0.0001,128,4,1,0.1,5000,100000,"{'net_arch': [256, 256], 'use_sde': False}",151.85094210863113
0.0001,128,4,1,0.1,5000,100000,"{'net_arch': [400, 300], 'use_sde': False}",163.9294400393963
0.0001,128,4,1,0.1,5000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",70.29323698043824
0.0001,128,4,1,0.1,5000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",170.52399521112443
0.0001,128,4,1,0.1,5000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",138.98841168165208
0.0001,128,4,1,0.1,5000,500000,"{'net_arch': [128, 128], 'use_sde': False}",40.93593055009842
0.0001,128,4,1,0.1,5000,500000,"{'net_arch': [256, 256], 'use_sde': False}",168.27374165177346
0.0001,128,4,1,0.1,5000,500000,"{'net_arch': [400, 300], 'use_sde': False}",171.47278574824333
0.0001,128,4,1,0.1,10000,100000,"{'net_arch': [128, 128], 'use_sde': False}",45.7034897840023
0.0001,128,4,1,0.1,10000,100000,"{'net_arch': [256, 256], 'use_sde': False}",27.061887868642806
0.0001,128,4,1,0.1,10000,100000,"{'net_arch': [400, 300], 'use_sde': False}",22.26980330467224
0.0001,128,4,1,0.1,10000,1000000,"{'net_arch': [128, 128], 'use_sde': False}",21.270239887833597
0.0001,128,4,1,0.1,10000,1000000,"{'net_arch': [256, 256], 'use_sde': False}",17.443503580093385
0.0001,128,4,1,0.1,10000,1000000,"{'net_arch': [400, 300], 'use_sde': False}",31.086378800707607
0.0001,128,4,1,0.1,10000,500000,"{'net_arch': [128, 128], 'use_sde': False}",19.94051071882248
0.0001,128,4,1,0.1,10000,500000,"{'net_arch': [256, 256], 'use_sde': False}",18.14233937740326
0.0001,128,4,1,0.1,10000,500000,"{'net_arch': [400, 300], 'use_sde': False}",48.41197169303894
0.0001,128,4,1,0.1,20000,100000,"{'net_arch': [128, 128], 'use_sde': False}",32.352515292167666
0.0001,128,4,1,0.1,20000,100000,"{'net_arch': [256, 256], 'use_sde': False}",14.409716903567315
